"BBNA.code","species","sex","caste","latitude","longitude","year","dayno","observers","coordinates","avgGDD5","avgSummerPrecip","avgWinterPrecip","yearGDD5","summerSPI","winterSPI"
"BBNA_697693","griseocollis","Female","Queen",40.65763,-73.97172,2012,98,"J. S. Ascher","40.658, -73.972",3154.99375,453.6652273,285.14976744186,3356.455,0.12109448,-0.892295187761545
"BBNA_697694","griseocollis","Female","Queen",40.78083,-73.97265,2012,100,"J. S. Ascher","40.781, -73.973",3188.737614,458.2879545,277.212558139535,3411.31,-0.247905034,-0.770082087380667
"BBNA_697698","griseocollis","Male","Male",40.65763,-73.97172,2012,113,"J. S. Ascher","40.658, -73.972",3154.99375,453.6652273,285.14976744186,3356.455,0.12109448,-0.892295187761545
"BBNA_697700","griseocollis","Female","Queen",39.85196,-75.18842,2013,101,"C. Krilowicz","39.852, -75.188",3419.124432,445.1159091,258.939302325581,3354.26,2.085891317,-0.0772260652586307
"BBNA_697703","griseocollis","Female","Queen",40.19073,-74.73808,2013,106,"C. Krilowicz","40.191, -74.738",3152.483523,455.8154545,259.244186046512,3101.42,1.400814929,-0.0665889739619276
"BBNA_697717","griseocollis","Female","Queen",37.305,-93.42833,2016,98,"A. E. Brower","37.305, -93.428",3542.099432,423.5384091,201.663720930233,3898.97,0.669072602,1.58543139931338
"BBNA_699688","griseocollis","Female","Queen",41.013,-74.2647,1984,128,"","41.013, -74.265",2867.216818,470.0086364,274.057674418605,2706.85,-0.362901296,1.56153219242224
"BBNA_699709","griseocollis","Female","Queen",40.781,-73.9727,1988,138,"E. Quinter","40.781, -73.973",3188.737614,458.2879545,277.212558139535,3037.66,-0.834034324,-0.176882713401118
"BBNA_699909","griseocollis","Female","Queen",41.09778,-72.10389,2005,141,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_699916","griseocollis","Female","Queen",41.09778,-72.10389,2005,149,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_699930","griseocollis","Female","Queen",41.09778,-72.10389,2006,139,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_699980","griseocollis","Female","Queen",41.09778,-72.10389,2007,140,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_699988","griseocollis","Female","Queen",41.09778,-72.10389,2007,145,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_699990","griseocollis","Female","Queen",41.09778,-72.10389,2007,146,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_699994","griseocollis","Female","Queen",41.09778,-72.10389,2007,147,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_700015","griseocollis","Female","Queen",41.09778,-72.10389,2008,145,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2666.42,1.211744036,-0.121632876435418
"BBNA_700085","griseocollis","Female","Queen",40.65222,-73.99111,2010,136,"J. S. Ascher, C. Dong","40.652, -73.991",3155.037955,455.6870455,287.084418604651,3462.15,-0.766297144,1.80752049150136
"BBNA_700099","griseocollis","Female","Queen",42.58169,-72.52255,2010,137,"J. Milam","42.582, -72.523",2328.697841,454.1031818,275.631162790698,2485.32,-0.729023177,0.743597520694453
"BBNA_700116","griseocollis","Female","Queen",40.65763,-73.97172,2010,149,"J. S. Ascher","40.658, -73.972",3154.99375,453.6652273,285.14976744186,3461.96,-0.753084981,1.72314681488379
"BBNA_700128","griseocollis","Female","Queen",40.66892,-73.96728,2011,133,"E. S. Wyman","40.669, -73.967",3146.415341,456.1793182,285.503255813954,3369.68,2.235299153,0.664242078066136
"BBNA_700131","griseocollis","Female","Queen",41.32503,-70.79028,2011,141,"P. Z. Goldstein, E. P. Perera","41.325, -70.79",2608.605227,362.0231818,301.229069767442,2850.3,0.649917439,0.428558337044699
"BBNA_700140","griseocollis","Female","Queen",40.6625,-73.9694,2011,149,"E. S. Wyman","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3369.68,2.235299153,0.664242078066136
"BBNA_700150","griseocollis","Female","Queen",40.66892,-73.96728,2011,150,"E. S. Wyman","40.669, -73.967",3146.415341,456.1793182,285.503255813954,3369.68,2.235299153,0.664242078066136
"BBNA_700188","griseocollis","Female","Queen",42.4465,-76.49,2012,149,"J. Gibbs","42.447, -76.49",2461.619659,362.9020455,156.56976744186,2636.685,-1.465786531,-0.157014647280177
"BBNA_700200","griseocollis","Female","Queen",39.85934,-75.11035,2013,122,"C. Krilowicz","39.859, -75.11",3389.908977,451.8031818,264.543720930233,3317.28,2.101925017,-0.0659703931550868
"BBNA_700206","griseocollis","Female","Queen",39.92415,-74.83882,2013,125,"C. Krilowicz","39.924, -74.839",3226.781136,455.8040909,274.302790697674,3127.185,1.518280301,0.150247304687021
"BBNA_700210","griseocollis","Female","Queen",39.48603,-75.35754,2013,130,"C. Krilowicz","39.486, -75.358",3359.373295,448.3243182,261.463255813953,3267,0.970666095,0.105785262200358
"BBNA_702950","griseocollis","Male","Male",40.72371,-73.70485,1982,166,"D. Yanega","40.724, -73.705",3116.636477,421.5147727,272.739534883721,2870.73,-0.852214491,0.845485994787283
"BBNA_702983","griseocollis","Female","Queen",41.09778,-72.10389,1984,176,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2689.71,0.088170806,1.13047330680962
"BBNA_703347","griseocollis","Female","Queen",40.6625,-73.9694,2005,170,"J. S. Ascher","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3264.32,-1.371453034,0.292594480611891
"BBNA_703472","griseocollis","Female","Queen",41.5098,-70.7185,2008,168,"","41.51, -70.719",2604.31375,386.5477273,312.678837209302,2578.27,0.687108055,-0.0743249882604809
"BBNA_703487","griseocollis","Female","Queen",41.09778,-72.10389,2008,174,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2666.42,1.211744036,-0.121632876435418
"BBNA_703508","griseocollis","Female","Queen",41.09778,-72.10389,2009,158,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2601.34,0.475928609,0.346098720305129
"BBNA_703749","griseocollis","Male","Male",39.74639,-74.37083,2010,177,"H. Zirlin","39.746, -74.371",3143.503977,434.0084091,293.42511627907,3432.51,-1.340692443,2.45464532830524
"BBNA_703784","griseocollis","Male","Male",40.86361,-73.88083,2010,180,"L. Buchman","40.864, -73.881",3176.468864,450.2259091,278.448837209302,3515.54,-0.907638075,1.7841643469403
"BBNA_703867","griseocollis","Male","Male",40.73083,-73.9975,2011,176,"J. S. Ascher, C. Dong","40.731, -73.998",3234.374205,452.6654545,273.762558139535,3445.5,2.322627809,0.219552049964736
"BBNA_703886","griseocollis","Male","Male",39.69777,-89.59694,2011,177,"R. Coville","39.698, -89.597",3229.074545,372.2706818,163.522558139535,3334.21,-0.53160886,-0.191560492768746
"BBNA_703889","griseocollis","Female","Queen",39.79027,-89.68305,2011,178,"R. Coville","39.79, -89.683",3203.859886,383.8225,164.877441860465,3314.515,-0.817010495,-0.36746331570688
"BBNA_703896","griseocollis","Female","Queen",40.85449,-73.81985,2012,154,"H. Zirlin, J. Zirlin","40.854, -73.82",3223.275795,434.3977273,270.619302325581,3499.935,-0.150323745,-0.755671274792232
"BBNA_703903","griseocollis","Female","Queen",40.65888,-73.96583,2012,155,"J. S. Ascher","40.659, -73.966",3202.030455,444.2631818,278.742790697674,3409.335,0.179104123,-0.819918726338344
"BBNA_703940","griseocollis","Male","Male",41.4325,-72.23388,2012,174,"D. L. Wagner, B. Gagliardi, R. Wagner","41.432, -72.234",2618.753295,446.1118182,309.237906976744,2823.745,0.096993467,-1.07729488941276
"BBNA_703950","griseocollis","Male","Male",40.86097,-73.88016,2012,175,"J. S. Ascher","40.861, -73.88",3176.468864,450.2259091,278.448837209302,3435.38,-0.349214514,-0.663669052564349
"BBNA_703991","griseocollis","Male","Male",39.85934,-75.11035,2013,162,"C. Krilowicz","39.859, -75.11",3389.908977,451.8031818,264.543720930233,3317.28,2.101925017,-0.0659703931550868
"BBNA_704015","griseocollis","Male","Male",40.65748,-74.32262,2013,171,"A. M. Deczynski","40.657, -74.323",3108.019545,479.2675,285.392790697674,3097.89,-0.063614545,0.394674648975523
"BBNA_704025","griseocollis","Male","Male",39.87513,-75.14114,2013,173,"C. Krilowicz","39.875, -75.141",3402.331023,452.7831818,262.590930232558,3339.445,2.099250828,-0.0902932430171809
"BBNA_704029","griseocollis","Male","Male",39.88014,-75.02021,2013,175,"C. Krilowicz","39.88, -75.02",3340.211136,457.3240909,269.198837209302,3258.245,1.957774012,0.00344744656251096
"BBNA_704058","griseocollis","Male","Male",39.37269,-74.91088,2013,180,"C. Krilowicz","39.373, -74.911",3284.766591,424.9690909,276.02023255814,3170.755,1.001777157,0.834972341019572
"BBNA_704063","griseocollis","Female","Queen",40.6625,-73.9694,2014,158,"E. S. Wyman","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3031.43,-0.991296602,0.596119018650012
"BBNA_704076","griseocollis","Male","Male",41.0124,-74.7479,2014,173,"E. S. Wyman","41.012, -74.748",2603.181023,490.3484091,261.294651162791,2605.545,-0.890759091,1.18472597290351
"BBNA_704077","griseocollis","Male","Male",38.89181,-77.02781,2014,177,"J. S. Ascher, E. S. Wyman","38.892, -77.028",3598.393409,429.3631818,234.298372093023,3477.06,-0.624945785,1.17859000587625
"BBNA_711630","griseocollis","Male","Male",40.77243,-74.11888,1993,193,"M. E. Yurlina","40.772, -74.119",3220.413409,457.2893182,278.171395348837,3143.04,-0.938050302,0.703305891773675
"BBNA_711638","griseocollis","Male","Male",40.77243,-74.11888,1993,201,"M. E. Yurlina","40.772, -74.119",3220.413409,457.2893182,278.171395348837,3143.04,-0.938050302,0.703305891773675
"BBNA_711641","griseocollis","Female","Queen",40.568,-74.197,1993,204,"M. E. Yurlina","40.568, -74.197",3172.431136,466.5668182,284.886744186046,2998.875,-0.244804338,-0.218354414606477
"BBNA_711643","griseocollis","Male","Male",40.5178,-74.1905,1993,204,"M. E. Yurlina","40.518, -74.191",3190.3525,459.7638636,282.396511627907,3005.81,0.001531068,-0.291415708587667
"BBNA_711645","griseocollis","Male","Male",40.586,-74.172,1993,211,"M. E. Yurlina","40.586, -74.172",3214.091364,463.9854545,283.662325581395,3046.73,-0.391703008,-0.144176179773633
"BBNA_711652","griseocollis","Male","Male",40.568,-74.197,1994,193,"M. E. Yurlina","40.568, -74.197",3172.431136,466.5668182,284.886744186046,3081.055,-0.375273133,1.07983057982976
"BBNA_711751","griseocollis","Male","Male",42.44923,-76.48226,1998,210,"J. S. Ascher","42.449, -76.482",2347.545341,389.7927273,173.133023255814,2540.84,-0.922765447,2.23361480652998
"BBNA_711852","griseocollis","Male","Male",41.41103,-74.007,2003,189,"J. G. Rozen, V. Giles","41.411, -74.007",2543.401591,532.0665909,295.790465116279,2502.145,1.338858619,0.820216133388454
"BBNA_712225","griseocollis","Male","Male",41.09778,-72.10389,2005,206,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_712286","griseocollis","Female","Queen",41.09778,-72.10389,2006,186,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_712545","griseocollis","Male","Male",41.09778,-72.10389,2006,208,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_712580","griseocollis","Male","Male",41.09778,-72.10389,2006,209,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_712599","griseocollis","Male","Male",41.09778,-72.10389,2006,210,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_712623","griseocollis","Male","Male",41.09778,-72.10389,2006,211,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_712626","griseocollis","Male","Male",41.09778,-72.10389,2006,212,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_712639","griseocollis","Male","Male",40.87214,-74.14923,2007,191,"S. Oygur","40.872, -74.149",3128.636136,466.9172727,278.197441860465,3229.305,0.246212211,-1.16614249146895
"BBNA_712677","griseocollis","Male","Male",41.09778,-72.10389,2007,194,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_712775","griseocollis","Male","Male",41.09778,-72.10389,2007,195,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_713195","griseocollis","Male","Male",40.69918,-73.85486,2009,203,"G. Lenoir, T. Doleck","40.699, -73.855",3168.445682,438.8143182,275.801162790698,3014.855,0.91832076,-0.185851194375168
"BBNA_713333","griseocollis","Male","Male",40.865,-73.8825,2010,187,"L. Buchman","40.865, -73.882",3178.320909,451.0440909,278.310465116279,3514.16,-0.844688663,1.78931741563837
"BBNA_713342","griseocollis","Male","Male",42.02861,-72.74555,2010,192,"S. Deford, D. Wagner","42.029, -72.746",2581.44125,456.7306818,279.072325581395,2855.645,-0.791138558,0.849975102297971
"BBNA_713378","griseocollis","Male","Male",42.02861,-72.74555,2010,201,"S. Deford, D. Wagner","42.029, -72.746",2581.44125,456.7306818,279.072325581395,2855.645,-0.791138558,0.849975102297971
"BBNA_713502","griseocollis","Male","Male",40.86361,-73.88083,2010,209,"L. Buchman","40.864, -73.881",3176.468864,450.2259091,278.448837209302,3515.54,-0.907638075,1.7841643469403
"BBNA_713584","griseocollis","Male","Male",40.4993,-74.2451,2011,187,"A. Payne, J. S. Ascher","40.499, -74.245",3176.326818,460.3984091,280.699534883721,3452.02,2.499065605,0.447114574940291
"BBNA_713624","griseocollis","Male","Male",40.7978,-73.975,2011,196,"E. S. Wyman","40.798, -73.975",3192.243068,457.9386364,276.293488372093,3414.3,2.502769274,0.292562304041233
"BBNA_713636","griseocollis","Male","Male",41.3914,-70.64585,2011,197,"P. Z. Goldstein","41.391, -70.646",2588.791705,362.1822727,302.60511627907,2824.785,0.684299433,0.090241589333605
"BBNA_713654","griseocollis","Male","Male",41.77928,-87.6073,2011,201,"K. C. Matteson","41.779, -87.607",2886.598864,421.4293182,178.12023255814,2904.08,1.289437839,0.407143870745064
"BBNA_713676","griseocollis","Male","Male",40.6625,-73.9694,2011,212,"E. S. Wyman","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3369.68,2.235299153,0.664242078066136
"BBNA_713677","griseocollis","Male","Male",40.57429,-73.97511,2011,212,"J. S. Ascher, C. Dong","40.574, -73.975",3217.528068,437.7970455,281.390697674419,3467.935,2.294734632,0.519691259051703
"BBNA_713679","griseocollis","Male","Male",40.813,-73.9394,2012,184,"J. Law","40.813, -73.939",3261.168182,443.3543182,264.293488372093,3503.71,-0.312557719,-0.707332963521253
"BBNA_713682","griseocollis","Male","Male",40.65763,-73.97172,2012,186,"J. S. Ascher","40.658, -73.972",3154.99375,453.6652273,285.14976744186,3356.455,0.12109448,-0.892295187761545
"BBNA_713689","griseocollis","Male","Male",40.85449,-73.81985,2012,189,"H. Zirlin, J. Zirlin","40.854, -73.82",3223.275795,434.3977273,270.619302325581,3499.935,-0.150323745,-0.755671274792232
"BBNA_713694","griseocollis","Male","Male",40.65888,-73.96583,2012,190,"J. S. Ascher","40.659, -73.966",3202.030455,444.2631818,278.742790697674,3409.335,0.179104123,-0.819918726338344
"BBNA_713708","griseocollis","Female","Queen",41.26669,-73.58861,2012,193,"H. Zirlin, J. Zirlin","41.267, -73.589",2711.915682,487.8622727,292.42023255814,2919.34,0.568908119,-0.712010995884203
"BBNA_713717","griseocollis","Male","Male",40.7978,-73.975,2012,197,"J. S. Ascher, E. S. Wyman","40.798, -73.975",3192.243068,457.9386364,276.293488372093,3422.605,-0.32258058,-0.741118569592267
"BBNA_713743","griseocollis","Male","Male",40.87214,-74.14923,2012,200,"H. Go","40.872, -74.149",3128.636136,466.9172727,278.197441860465,3407.485,-0.565120321,-0.615269030578758
"BBNA_713760","griseocollis","Female","Queen",40.86741,-74.1683,2012,204,"H. Go","40.867, -74.168",3092.229545,473.9136364,283.136744186047,3367.09,-0.646712837,-0.649051886898364
"BBNA_713761","griseocollis","Male","Male",40.86741,-74.1683,2012,204,"H. Go","40.867, -74.168",3092.229545,473.9136364,283.136744186047,3367.09,-0.646712837,-0.649051886898364
"BBNA_713778","griseocollis","Male","Male",40.86556,-74.15997,2012,206,"H. Go","40.866, -74.16",3092.229545,473.9136364,283.136744186047,3367.09,-0.646712837,-0.649051886898364
"BBNA_713779","griseocollis","Male","Male",40.86923,-74.14716,2012,206,"H. Go","40.869, -74.147",3128.636136,466.9172727,278.197441860465,3407.485,-0.565120321,-0.615269030578758
"BBNA_713798","griseocollis","Male","Male",40.65748,-74.32262,2013,182,"A. M. Deczynski","40.657, -74.323",3108.019545,479.2675,285.392790697674,3097.89,-0.063614545,0.394674648975523
"BBNA_713805","griseocollis","Male","Male",39.87513,-74.76662,2013,184,"C. Krilowicz","39.875, -74.767",3195.501364,462.8954545,283.123255813954,3085.615,1.093070768,0.207893052512828
"BBNA_713806","griseocollis","Female","Queen",39.87513,-74.76662,2013,184,"C. Krilowicz","39.875, -74.767",3195.501364,462.8954545,283.123255813954,3085.615,1.093070768,0.207893052512828
"BBNA_713808","griseocollis","Male","Male",40.65748,-74.32262,2013,192,"A. M. Deczynski","40.657, -74.323",3108.019545,479.2675,285.392790697674,3097.89,-0.063614545,0.394674648975523
"BBNA_713812","griseocollis","Female","Queen",40.65748,-74.32262,2013,194,"A. M. Deczynski","40.657, -74.323",3108.019545,479.2675,285.392790697674,3097.89,-0.063614545,0.394674648975523
"BBNA_713817","griseocollis","Male","Male",39.19545,-74.81526,2013,203,"C. Krilowicz","39.195, -74.815",3322.390341,390.7545455,260.131627906977,3184.915,0.678178289,1.1942461719141
"BBNA_713819","griseocollis","Male","Male",39.49684,-75.04037,2013,203,"C. Krilowicz","39.497, -75.04",3296.112614,444.7186364,276.328139534884,3194.165,1.279614292,0.426042585239517
"BBNA_713820","griseocollis","Female","Queen",39.19545,-74.81526,2013,203,"C. Krilowicz","39.195, -74.815",3322.390341,390.7545455,260.131627906977,3184.915,0.678178289,1.1942461719141
"BBNA_713827","griseocollis","Male","Male",39.66181,-75.4095,2013,204,"C. Krilowicz","39.662, -75.409",3406.402273,447.4529545,256.773953488372,3321.495,1.540112031,0.0433430248851659
"BBNA_713834","griseocollis","Male","Male",40.65748,-74.32262,2013,208,"A. M. Deczynski","40.657, -74.323",3108.019545,479.2675,285.392790697674,3097.89,-0.063614545,0.394674648975523
"BBNA_713836","griseocollis","Male","Male",40.78324,-73.97454,2014,192,"E. S. Wyman","40.783, -73.975",3182.912159,458.3593182,277.531860465116,3084.79,-0.682068109,0.784803390429471
"BBNA_713840","griseocollis","Male","Male",40.6625,-73.9694,2014,193,"E. S. Wyman","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3031.43,-0.991296602,0.596119018650012
"BBNA_713844","griseocollis","Male","Male",40.78324,-73.97454,2014,203,"E. S. Wyman, C.S. Smith","40.783, -73.975",3182.912159,458.3593182,277.531860465116,3084.79,-0.682068109,0.784803390429471
"BBNA_713846","griseocollis","Male","Male",40.78324,-73.97454,2014,206,"E. S. Wyman, C.S. Smith","40.783, -73.975",3182.912159,458.3593182,277.531860465116,3084.79,-0.682068109,0.784803390429471
"BBNA_713851","griseocollis","Male","Male",40.78324,-73.97454,2014,211,"E. S. Wyman, C.S. Smith","40.783, -73.975",3182.912159,458.3593182,277.531860465116,3084.79,-0.682068109,0.784803390429471
"BBNA_713872","griseocollis","Male","Male",40.83667,-72.9175,2016,194,"","40.837, -72.918",2893.234091,390.1940909,297.643255813953,2989.245,-1.438972424,0.698404492823151
"BBNA_721521","griseocollis","Male","Male",40.77243,-74.11888,1993,236,"M. E. Yurlina","40.772, -74.119",3220.413409,457.2893182,278.171395348837,3143.04,-0.938050302,0.703305891773675
"BBNA_721595","griseocollis","Male","Male",42.451,-76.4736,1998,217,"J. S. Ascher","42.451, -76.474",2347.545341,389.7927273,173.133023255814,2540.84,-0.922765447,2.23361480652998
"BBNA_722048","griseocollis","Male","Male",41.09778,-72.10389,2005,225,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722086","griseocollis","Female","Queen",41.09778,-72.10389,2005,232,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722088","griseocollis","Male","Male",41.09778,-72.10389,2005,232,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722126","griseocollis","Female","Queen",41.09778,-72.10389,2005,239,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722130","griseocollis","Male","Male",41.09778,-72.10389,2005,239,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722145","griseocollis","Female","Queen",41.09778,-72.10389,2005,240,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722147","griseocollis","Male","Male",41.09778,-72.10389,2005,240,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2756.21,-2.121501045,0.0111774669857657
"BBNA_722154","griseocollis","Male","Male",42.79666,-77.82611,2005,242,"C. Vasey","42.797, -77.826",2455.179318,358.5102273,149.090930232558,2601.265,0.963285026,1.16327047476366
"BBNA_722160","griseocollis","Male","Male",41.09778,-72.10389,2006,216,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_722162","griseocollis","Male","Male",41.09778,-72.10389,2006,217,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_722189","griseocollis","Male","Male",41.09778,-72.10389,2006,231,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_722193","griseocollis","Male","Male",41.09778,-72.10389,2006,233,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_722256","griseocollis","Male","Male",41.09778,-72.10389,2006,238,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_722271","griseocollis","Male","Male",41.09778,-72.10389,2006,243,"R. G. Goelet","41.098, -72.104",2716.433068,387.4225,303.353255813953,2798.86,1.753989547,0.127983008625268
"BBNA_722294","griseocollis","Male","Male",41.09778,-72.10389,2007,216,"J. G. Rozen, R. G. Goelet, J. S. Ascher","41.098, -72.104",2716.433068,387.4225,303.353255813953,2742.6,-0.753750344,-0.893241094639459
"BBNA_722317","griseocollis","Female","Queen",40.58094,-73.99013,2007,223,"J. S. Ascher, C. Dong","40.581, -73.99",3224.187841,439.4377273,281.458372093023,3243.59,0.633971526,-1.09818617495699
"BBNA_722990","griseocollis","Female","Queen",40.82368,-73.94313,2009,217,"G. Lenoir, T. Doleck","40.824, -73.943",3217.044659,453.8297727,272.251395348837,3075.585,1.039443012,-0.199171279803466
"BBNA_722992","griseocollis","Male","Male",40.82368,-73.94313,2009,217,"G. Lenoir, T. Doleck","40.824, -73.943",3217.044659,453.8297727,272.251395348837,3075.585,1.039443012,-0.199171279803466
"BBNA_723007","griseocollis","Female","Queen",40.73339,-73.98468,2009,222,"G. Lenoir, T. Doleck","40.733, -73.985",3242.567614,450.1127273,272.221860465116,3067.43,1.139288091,-0.372745748812296
"BBNA_723020","griseocollis","Male","Male",40.74018,-74.0049,2009,224,"G. Lenoir, T. Doleck","40.74, -74.005",3276.733182,447.4834091,269.305813953488,3100.735,1.2096573,-0.458781498266426
"BBNA_723040","griseocollis","Male","Male",40.62847,-73.8871,2009,229,"G. Lenoir, T. Doleck","40.628, -73.887",3216.678409,427.1813636,273.08511627907,3065.465,0.881007447,0.186649241765185
"BBNA_723127","griseocollis","Female","Queen",40.74593,-73.80809,2009,235,"G. Lenoir, T. Doleck","40.746, -73.808",3217.64125,428.0838636,267.430697674419,3079.98,0.880645613,-0.24754357138529
"BBNA_723128","griseocollis","Male","Male",40.7483,-73.843,2009,235,"G. Lenoir, T. Doleck","40.748, -73.843",3238.066477,431.2772727,266.094651162791,3087.41,0.925101638,-0.275528595850415
"BBNA_723144","griseocollis","Male","Male",40.79194,-73.77611,2009,239,"G. Lenoir, T. Doleck","40.792, -73.776",3212.139318,427.9072727,269.04488372093,3076.995,0.833406513,-0.291953860103288
"BBNA_723149","griseocollis","Male","Male",39.075,-78.59778,2009,239,"M. McKinney","39.075, -78.598",2917.696477,396.1413636,189.886744186047,2737.37,-0.311142216,-0.51571248080107
"BBNA_723159","griseocollis","Male","Male",41.39755,-70.67749,2010,215,"P. Z. Goldstein","41.398, -70.677",2589.499318,365.89,303.306279069767,2856.595,0.536343928,0.396932160459441
"BBNA_723178","griseocollis","Male","Male",40.86472,-73.88222,2010,217,"L. Buchman","40.865, -73.882",3178.320909,451.0440909,278.310465116279,3514.16,-0.844688663,1.78931741563837
"BBNA_723242","griseocollis","Male","Male",42.02861,-72.74555,2010,220,"S. Deford, D. Wagner","42.029, -72.746",2581.44125,456.7306818,279.072325581395,2855.645,-0.791138558,0.849975102297971
"BBNA_723267","griseocollis","Female","Queen",41.19167,-71.575,2010,222,"G. I. Stage","41.192, -71.575",2663.260909,363.2120455,295.56511627907,2880.16,-0.435753865,0.311772035704622
"BBNA_723299","griseocollis","Male","Male",41.36803,-70.71078,2010,224,"P. Z. Goldstein","41.368, -70.711",2526.93375,375.6672727,309.33023255814,2815.025,0.355818046,0.271075298751208
"BBNA_723422","griseocollis","Male","Male",40.86472,-73.88222,2010,232,"L. Buchman","40.865, -73.882",3178.320909,451.0440909,278.310465116279,3514.16,-0.844688663,1.78931741563837
"BBNA_723630","griseocollis","Male","Male",41.35955,-70.65161,2011,215,"S. A. Britton","41.36, -70.652",2606.001023,357.3793182,298.386976744186,2851.12,0.659193541,0.164723346086566
"BBNA_723636","griseocollis","Male","Male",41.77928,-87.6073,2011,216,"K. C. Matteson","41.779, -87.607",2886.598864,421.4293182,178.12023255814,2904.08,1.289437839,0.407143870745064
"BBNA_723641","griseocollis","Male","Male",40.87214,-74.14923,2011,217,"H. Go","40.872, -74.149",3128.636136,466.9172727,278.197441860465,3393.81,2.425790418,0.792947400985993
"BBNA_723645","griseocollis","Male","Male",40.8722,-73.8048,2011,218,"J. S. Ascher, C. Dong","40.872, -73.805",3198.117159,438.0604545,272.786046511628,3437.15,2.69311951,0.421813906057855
"BBNA_723649","griseocollis","Female","Queen",40.6625,-73.9694,2011,218,"E. S. Wyman","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3369.68,2.235299153,0.664242078066136
"BBNA_723723","griseocollis","Male","Male",40.6625,-73.9694,2011,225,"E. S. Wyman","40.663, -73.969",3146.415341,456.1793182,285.503255813954,3369.68,2.235299153,0.664242078066136
