"BBNA.code","species","sex","caste","latitude","longitude","year","dayno","observers","coordinates","avgGDD5","avgSummerPrecip","avgWinterPrecip","yearGDD5","summerSPI","winterSPI"
"BBNA_834915","impatiens","Male","Male",44.61556,-73.24833,1996,267,"Ameele, K","44.616, -73.248",2336.908068,393.8197727,153.863023255814,2222.35,-0.127198487,-0.109071799245521
"BBNA_834917","impatiens","Male","Male",44.60599,-73.22079,1996,267,"Ameele, Kim","44.606, -73.221",2317.747045,402.5040909,160.250930232558,2197.935,-0.22301148,-0.0856988890135648
"BBNA_834919","impatiens","Male","Male",44.492875,-73.205596,1996,268,"Reardon, B","44.493, -73.206",2329.127045,401.0261364,163.172093023256,2197.935,-0.056636407,-0.0161825982293017
"BBNA_834925","impatiens","Male","Male",43.70778,-72.94861,1996,268,"Ameele, K","43.708, -72.949",1865.602727,493.9493182,241.31,1723.855,1.521801397,-0.00163943650987534
"BBNA_834926","impatiens","Male","Male",44.49139,-73.18611,1996,270,"Reardon, B","44.491, -73.186",2304.155227,408.2763636,167.253953488372,2169.275,-0.052816653,0.0130734582337763
"BBNA_834931","impatiens","Male","Male",44.492154,-73.179497,1996,270,"Arneele, K","44.492, -73.179",2308.67375,409.1081818,167.291162790698,2174.38,-0.105574219,-0.0169741545344459
"BBNA_834934","impatiens","Male","Male",44.492154,-73.179497,1996,270,"Gibbs, Laurel","44.492, -73.179",2308.67375,409.1081818,167.291162790698,2174.38,-0.105574219,-0.0169741545344459
"BBNA_834935","impatiens","Male","Male",44.492154,-73.179497,1996,270,"Hammond, D","44.492, -73.179",2308.67375,409.1081818,167.291162790698,2174.38,-0.105574219,-0.0169741545344459
"BBNA_834936","impatiens","Male","Male",44.401133,-73.234236,1996,271,"Ameele, K","44.401, -73.234",2339.806364,398.0438636,169.405348837209,2218.21,0.097399822,-0.0901665946667699
"BBNA_834938","impatiens","Male","Male",44.47583,-73.2125,1996,271,"Ameele, K","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2163.68,-0.044567926,0.0273964908340043
"BBNA_834940","impatiens","Male","Male",43.70778,-72.94861,1996,271,"Ameele, K","43.708, -72.949",1865.602727,493.9493182,241.31,1723.855,1.521801397,-0.00163943650987534
"BBNA_834945","impatiens","Male","Male",44.46694,-73.17139,1996,274,"Reid, W","44.467, -73.171",2263.393636,420.6947727,175.69976744186,2122.475,-0.132075206,0.0970582492113614
"BBNA_834950","impatiens","Male","Male",44.477783,-73.184613,1996,275,"Lavoie, M","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2140.08,-0.102860639,0.0419425021148649
"BBNA_834953","impatiens","Female","Queen",44.46694,-73.17139,1996,294,"Reid, W","44.467, -73.171",2263.393636,420.6947727,175.69976744186,2122.475,-0.132075206,0.0970582492113614
"BBNA_834959","impatiens","Male","Male",44.53028,-73.275,1997,252,"Craine, S","44.53, -73.275",2345.189886,394.225,158.937906976744,2058.305,-0.279899053,0.320335449979477
"BBNA_834965","impatiens","Male","Male",44.7225,-73.29278,1997,263,"","44.722, -73.293",2301.366136,386.5786364,150.112093023256,2059.465,-0.18458745,0.16996293292261
"BBNA_834973","impatiens","Female","Queen",44.47583,-73.2125,1998,125,"Bell, J","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2400.69,2.941531164,1.55525915194442
"BBNA_834976","impatiens","Male","Male",44.477783,-73.184613,1998,246,"Baraw, S","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2378.695,2.942845776,1.5250140928842
"BBNA_834983","impatiens","Male","Male",44.47583,-73.2125,1998,257,"Antona, A","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2400.69,2.941531164,1.55525915194442
"BBNA_834985","impatiens","Female","Queen",44.429422,-73.17484,1998,258,"Keller, Z","44.429, -73.175",2241.810341,427.2645455,182.264418604651,2341.285,2.677396557,1.48652941082732
"BBNA_834987","impatiens","Male","Male",44.7225,-73.29278,1998,262,"Noonan, Brendan","44.722, -73.293",2301.366136,386.5786364,150.112093023256,2449.855,2.704743874,1.9012539852339
"BBNA_834988","impatiens","Male","Male",44.429422,-73.17484,1998,264,"DeMaroney, J","44.429, -73.175",2241.810341,427.2645455,182.264418604651,2341.285,2.677396557,1.48652941082732
"BBNA_834989","impatiens","Male","Male",44.395773,-73.237548,1998,265,"Rosenberg, J","44.396, -73.238",2332.742273,400.1906818,171.555348837209,2439.075,2.461701986,1.41136842499175
"BBNA_834990","impatiens","Male","Male",44.46694,-73.17139,1998,265,"Keller, Z","44.467, -73.171",2263.393636,420.6947727,175.69976744186,2361.84,2.878079626,1.63045473837248
"BBNA_835016","impatiens","Male","Male",44.346628,-72.996368,1999,248,"","44.347, -72.996",2108.486705,467.9836364,213.773953488372,2236.9,-0.142911897,-0.16403164400357
"BBNA_835020","impatiens","Male","Male",44.506951,-73.234548,1999,260,"","44.507, -73.235",2311.41625,404.2731818,166.862325581395,2476.79,-0.377966785,-0.876383012047408
"BBNA_835022","impatiens","Male","Male",44.346628,-72.996368,1999,263,"","44.347, -72.996",2108.486705,467.9836364,213.773953488372,2236.9,-0.142911897,-0.16403164400357
"BBNA_835024","impatiens","Male","Male",44.346628,-72.996368,1999,265,"","44.347, -72.996",2108.486705,467.9836364,213.773953488372,2236.9,-0.142911897,-0.16403164400357
"BBNA_835027","impatiens","Male","Male",44.506951,-73.234548,1999,266,"Luyten, Y","44.507, -73.235",2311.41625,404.2731818,166.862325581395,2476.79,-0.377966785,-0.876383012047408
"BBNA_835033","impatiens","Male","Male",44.47583,-73.2125,1999,269,"Langlois","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2460.715,-0.418251028,-0.794068829337442
"BBNA_835036","impatiens","Male","Male",44.32528,-72.98778,1999,271,"","44.325, -72.988",2083.644432,471.8715909,217.615581395349,2211.06,-0.115339159,-0.172056228801238
"BBNA_835043","impatiens","Female","Queen",44.477783,-73.184613,2000,244,"Gold, Allison","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2045.765,-0.912748033,-0.324051657945831
"BBNA_835050","impatiens","Male","Male",44.395773,-73.237548,2000,252,"Foote, Jesse","44.396, -73.238",2332.742273,400.1906818,171.555348837209,2105.705,-0.452115212,-0.240667340514072
"BBNA_835051","impatiens","Male","Male",44.47583,-73.2125,2000,252,"Smith, T","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2066.37,-0.93128351,-0.299827933601345
"BBNA_835059","impatiens","Male","Male",44.467308,-73.210716,2000,263,"Smith, T","44.467, -73.211",2334.877955,399.2313636,164.041395348837,2103.7,-0.750700447,-0.356620357122814
"BBNA_835062","impatiens","Female","Queen",44.467308,-73.210716,2000,266,"Smith, T","44.467, -73.211",2334.877955,399.2313636,164.041395348837,2103.7,-0.750700447,-0.356620357122814
"BBNA_835063","impatiens","Male","Male",44.533755,-73.253306,2000,269,"Cronan, H","44.534, -73.253",2340.723409,396.1570455,159.593953488372,2105.43,-0.970027908,-0.162128812578077
"BBNA_835068","impatiens","Male","Male",44.47583,-73.2125,2000,275,"Davis, E","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2066.37,-0.93128351,-0.299827933601345
"BBNA_835071","impatiens","Male","Male",44.477783,-73.184613,2000,285,"Marin, Jared","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2045.765,-0.912748033,-0.324051657945831
"BBNA_835073","impatiens","Male","Male",44.477783,-73.184613,2000,285,"Merin, Jared","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2045.765,-0.912748033,-0.324051657945831
"BBNA_835074","impatiens","Male","Male",44.477783,-73.184613,2000,286,"Menh, Jared","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2045.765,-0.912748033,-0.324051657945831
"BBNA_835078","impatiens","Female","Queen",44.39722,-73.23583,2002,121,"Bell, R","44.397, -73.236",2332.742273,400.1906818,171.555348837209,2310.965,0.384135686,-0.598663696454101
"BBNA_835079","impatiens","Female","Queen",43.663821,-73.3928,2002,127,"Richardson, Leif","43.664, -73.393",2302.565682,421.2931818,219.106279069767,2308.105,-1.153667694,-1.06651074297011
"BBNA_835080","impatiens","Female","Queen",44.463995,-73.202201,2002,130,"Richardson, Leif","44.464, -73.202",2264.056136,417.8170455,175.292093023256,2243.95,0.603677982,-0.621202976872094
"BBNA_835082","impatiens","Female","Queen",43.62194,-72.935,2002,159,"Freeman, J","43.622, -72.935",1992.939091,470.4577273,239.339069767442,2036.335,-1.518727798,-0.656490743936829
"BBNA_835088","impatiens","Female","Queen",44.47583,-73.2125,2003,138,"Bell, J","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2287.235,-0.722531316,-2.15125500906107
"BBNA_835089","impatiens","Female","Queen",44.395773,-73.237548,2003,154,"Sullivan, S","44.396, -73.238",2332.742273,400.1906818,171.555348837209,2310.32,-0.272424767,-1.48193765629508
"BBNA_835090","impatiens","Female","Queen",44.395773,-73.237548,2003,156,"Kubas, Emma","44.396, -73.238",2332.742273,400.1906818,171.555348837209,2310.32,-0.272424767,-1.48193765629508
"BBNA_835107","impatiens","Male","Male",44.477783,-73.184613,2004,213,"","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835109","impatiens","Male","Male",44.477783,-73.184613,2004,244,"","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835119","impatiens","Male","Male",44.420313,-73.194205,2004,258,"","44.42, -73.194",2252.256364,423.685,181.012093023256,2150.27,1.461699367,0.995808721954161
"BBNA_835122","impatiens","Male","Male",44.477783,-73.184613,2004,265,"","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835123","impatiens","Male","Male",44.477783,-73.184613,2004,265,"Blumberg, B","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835124","impatiens","Male","Male",44.477783,-73.184613,2004,265,"Mallon, C","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835125","impatiens","Female","Queen",44.477783,-73.184613,2004,265,"Reimann, E","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835129","impatiens","Male","Male",44.477783,-73.184613,2004,265,"Reimann, E","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2172.625,1.502103893,0.799113649900506
"BBNA_835136","impatiens","Female","Queen",44.195405,-72.499555,2005,130,"Richardson, Leif","44.195, -72.5",2025.227841,422.4390909,205.465348837209,2223.94,-0.558964218,0.23639084887214
"BBNA_835137","impatiens","Female","Queen",44.310158,-72.573135,2005,131,"Richardson, Leif","44.31, -72.573",1957.286023,443.6645455,220.406976744186,2125.96,-0.488197828,0.590133891418894
"BBNA_835142","impatiens","Female","Queen",44.06139,-73.28083,2005,137,"Richardson, Leif","44.061, -73.281",1965.853409,478.9006818,230.196279069767,2148.49,0.084005441,1.18983250143898
"BBNA_835168","impatiens","Female","Queen",43.586337,-73.117247,2005,264,"Richardson, Leif","43.586, -73.117",1672.307273,548.4438636,281.979069767442,1856.98,-0.343385375,-0.0475647166863109
"BBNA_835174","impatiens","Male","Male",44.352106,-72.352916,2005,284,"Richardson, Leif","44.352, -72.353",1940.794205,438.4075,217.376511627907,2120.58,-0.1567737,0.0487937368022365
"BBNA_835178","impatiens","Female","Queen",44.780748,-73.145223,2006,131,"Richardson, Leif","44.781, -73.145",2267.867273,402.0881818,171.055581395349,2296.55,0.781001254,0.411559322085662
"BBNA_835205","impatiens","Female","Queen",44.278,-73.216,2007,130,"Richardson, Leif","44.278, -73.216",2181.057841,442.8777273,204.14488372093,2235.34,-1.371377389,1.1388745252109
"BBNA_835208","impatiens","Female","Queen",44.333,-72.731,2007,134,"Richardson, Leif","44.333, -72.731",2062.369545,455.2045455,227.82023255814,2095.605,-0.752601843,0.673325823082528
"BBNA_835209","impatiens","Female","Queen",44.195,-72.499,2007,134,"Richardson, Leif","44.195, -72.499",2025.227841,422.4390909,205.465348837209,2104.5,-0.156345471,0.880392896553167
"BBNA_835274","impatiens","Female","Queen",44.481,-73.193,2007,255,"Richardson, Leif","44.481, -73.193",2278.41125,414.5611364,171.492325581395,2311.81,-1.101688271,1.1263404219635
"BBNA_835276","impatiens","Male","Male",44.481,-73.193,2007,255,"Richardson, Leif","44.481, -73.193",2278.41125,414.5611364,171.492325581395,2311.81,-1.101688271,1.1263404219635
"BBNA_835284","impatiens","Male","Male",44.47583,-73.2125,2007,263,"Vezina, K","44.476, -73.213",2298.036477,408.3215909,168.76511627907,2331.565,-1.156726576,1.13854483720499
"BBNA_835296","impatiens","Male","Male",44.315,-72.32,2007,274,"Richardson, Leif","44.315, -72.32",1792.0425,471.5786364,232.413953488372,1863.82,0.056349255,0.335864176100552
"BBNA_835306","impatiens","Male","Male",44.47666,-73.19583,2007,286,"Bell, R","44.477, -73.196",2244.1925,422.6820455,177.307441860465,2281.055,-1.123320594,1.12124256537418
"BBNA_835314","impatiens","Female","Queen",44.195,-72.499,2008,135,"Richardson, Leif","44.195, -72.499",2025.227841,422.4390909,205.465348837209,2075.62,1.36555484,2.71166135812529
"BBNA_835316","impatiens","Female","Queen",43.386,-73.212,2008,139,"Richardson, Leif","43.386, -73.212",2244.256136,437.2309091,243.124186046512,2159.905,0.955821461,2.67892396010163
"BBNA_835320","impatiens","Female","Queen",44.057,-73.289,2008,170,"Richardson, Leif","44.057, -73.289",2274.713409,414.8381818,193.551162790698,2275.84,1.516954182,2.47738476608738
"BBNA_835322","impatiens","Female","Queen",44.453,-72.945,2008,177,"Richardson, Leif","44.453, -72.945",2053.773068,489.6011364,226.28511627907,2050.45,0.773394422,2.19529044202319
"BBNA_835361","impatiens","Male","Male",44.33555,-73.02111,2008,213,"Richardson, Leif","44.336, -73.021",2012.900568,490.4245455,224.383720930233,2010.01,1.047602794,2.0317474917998
"BBNA_835388","impatiens","Male","Male",44.015,-73.16722,2008,235,"Young, H","44.015, -73.167",2200.904886,436.6084091,195.577674418605,2205.51,1.767985386,2.29779451896041
"BBNA_835393","impatiens","Female","Queen",44.015,-73.16722,2008,263,"Root, T","44.015, -73.167",2200.904886,436.6084091,195.577674418605,2205.51,1.767985386,2.29779451896041
"BBNA_835395","impatiens","Male","Male",44.477783,-73.184613,2008,285,"Merin, Jared","44.478, -73.185",2278.703068,415.9643182,171.933953488372,2268.27,1.091359826,1.7211832877944
"BBNA_835407","impatiens","Female","Queen",44.195,-72.494,2009,121,"Richardson, Leif","44.195, -72.494",2025.227841,422.4390909,205.465348837209,1967.465,-0.222892109,0.747183653477127
"BBNA_835411","impatiens","Female","Queen",44.195,-72.499,2009,124,"Richardson, Leif","44.195, -72.499",2025.227841,422.4390909,205.465348837209,1967.465,-0.222892109,0.747183653477127
"BBNA_835413","impatiens","Female","Queen",42.857,-72.602,2009,125,"Richardson, Leif","42.857, -72.602",2227.180568,443.3072727,272.105813953488,2114.615,1.408441556,0.601881097836771
"BBNA_835415","impatiens","Female","Queen",44.214072,-72.572782,2009,128,"Richardson, Leif","44.214, -72.573",1930.476477,445.5052273,218.883720930233,1852.75,-0.043778111,0.531844950787408
"BBNA_835419","impatiens","Female","Queen",44.335588,-72.748233,2009,131,"Richardson, Leif","44.336, -72.748",2127.906477,444.3195455,221.007674418605,2024.295,0.089079775,0.724711775135778
"BBNA_835429","impatiens","Female","Queen",44.204,-72.474,2009,135,"Richardson, Leif","44.204, -72.474",1891.667159,448.9713636,219.06511627907,1806.205,-0.000322237,0.663022120795534
"BBNA_835442","impatiens","Female","Queen",44.448869,-72.24879,2009,152,"Richardson, Leif","44.449, -72.249",1682.718182,505.9365909,260.17976744186,1543.86,-0.516050721,0.76989152485353
"BBNA_835466","impatiens","Female","Queen",44.195053,-72.499824,2009,161,"Richardson, Leif","44.195, -72.5",2025.227841,422.4390909,205.465348837209,1967.465,-0.222892109,0.747183653477127
"BBNA_835510","impatiens","Male","Male",44.197,-72.501,2009,187,"Richardson, Leif","44.197, -72.501",2025.227841,422.4390909,205.465348837209,1967.465,-0.222892109,0.747183653477127
"BBNA_835513","impatiens","Male","Male",44.614,-72.502,2009,188,"Richardson, Leif","44.614, -72.502",1845.109659,494.2897727,251.474651162791,1706.895,-0.719846595,0.552060660099201
"BBNA_835519","impatiens","Female","Queen",44.331612,-72.950183,2009,190,"Richardson, Leif","44.332, -72.95",1831.242955,535.325,254.642790697674,1665.34,0.525315373,0.446818557712566
"BBNA_835549","impatiens","Female","Queen",44.998,-72.401,2009,195,"Richardson, Leif","44.998, -72.401",2026.050568,458.5670455,240.906279069767,1876.45,-0.29138541,0.80145744126546
"BBNA_835577","impatiens","Female","Queen",43.77972,-73.09583,2009,201,"Richardson, Leif","43.78, -73.096",2270.312273,428.3418182,200.152093023256,2148.735,0.953191516,0.367362853038245
"BBNA_835601","impatiens","Male","Male",42.853,-73.173,2009,205,"Richardson, Leif","42.853, -73.173",2141.503182,464.3415909,237.918139534884,2035.445,0.874155329,0.471748472163337
"BBNA_835614","impatiens","Male","Male",44.469,-73.215,2009,211,"Richardson, Leif","44.469, -73.215",2334.877955,399.2313636,164.041395348837,2211.555,-0.008711346,0.286859876502243
"BBNA_835624","impatiens","Male","Male",42.967,-72.523,2009,218,"Richardson, Leif","42.967, -72.523",2255.822727,425.1079545,251.26,2161.53,1.229926556,0.391708522164564
"BBNA_835655","impatiens","Female","Queen",44.209,-73.036,2009,244,"Richardson, Leif","44.209, -73.036",1931.26875,509.7218182,241.006744186047,1772.42,-0.093713285,0.189615624647723
"BBNA_835659","impatiens","Female","Queen",43.185,-72.447,2009,251,"Richardson, Leif","43.185, -72.447",2237.541932,390.9470455,225.684418604651,2112.495,1.262372401,1.30873589974808
"BBNA_835666","impatiens","Male","Male",44.278,-73.282,2009,253,"Richardson, Leif","44.278, -73.282",2332.769545,403.7809091,182.66488372093,2220.905,-0.201505631,0.504533173749768
"BBNA_835668","impatiens","Male","Male",44.438,-73.177,2009,253,"Richardson, Leif","44.438, -73.177",2232.349659,430.3565909,183.073720930233,2102.195,-0.045700819,0.593298088970861
"BBNA_835683","impatiens","Female","Queen",44.264,-72.497,2010,120,"Richardson, Leif","44.264, -72.497",2014.307159,425.1563636,205.483023255814,2174.07,0.477484056,0.681893053000985
"BBNA_835688","impatiens","Female","Queen",43.418,-72.462,2010,122,"Hammond, F","43.418, -72.462",2036.521477,440.525,254.684186046512,2210.065,-0.522036346,0.499470786528217
"BBNA_835692","impatiens","Female","Queen",43.261,-72.431,2010,124,"Richardson, Leif","43.261, -72.431",2250.496477,380.5295455,216.10488372093,2436.42,-0.51494315,0.890963896436292
"BBNA_835700","impatiens","Female","Queen",44.919,-72.765,2010,140,"Richardson, Leif","44.919, -72.765",2128.509091,468.9731818,237.775813953488,2244.605,1.642849764,1.06977229588422
"BBNA_835704","impatiens","Female","Queen",44.653,-72.741,2010,140,"Richardson, Leif","44.653, -72.741",2094.904886,476.1497727,237.579534883721,2261.36,1.389052965,0.0592846470532313
"BBNA_835708","impatiens","Female","Queen",44.576,-72.586,2010,153,"Richardson, Leif","44.576, -72.586",1982.274659,463.6047727,235.490465116279,2152.425,0.613811668,-0.323514475152369
"BBNA_835718","impatiens","Female","Queen",44.689056,-72.291259,2010,156,"Richardson, Leif","44.689, -72.291",1636.381023,544.0181818,285.085813953488,1720.88,1.155328012,-1.04398046414629
"BBNA_835761","impatiens","Female","Queen",44.267524,-72.570917,2011,121,"Richardson, Leif","44.268, -72.571",2050.600909,422.05,206.916976744186,2262.83,1.42826934,0.376893345341851
"BBNA_835767","impatiens","Female","Queen",44.266382,-72.572797,2011,129,"Richardson, Leif","44.266, -72.573",2052.359773,422.0693182,206.692325581395,2265.58,1.458286202,0.376175811801007
"BBNA_835768","impatiens","Female","Queen",44.748,-72.176,2011,132,"Richardson, Leif","44.748, -72.176",1870.601591,461.6477273,233.64511627907,2021.915,1.512988329,0.292703315369818
"BBNA_835774","impatiens","Female","Queen",45.005,-71.798,2011,133,"Richardson, Leif","45.005, -71.798",1742.184205,486.9870455,249.642790697674,1932.955,0.799715795,0.309836692069536
"BBNA_835802","impatiens","Female","Queen",44.866419,-73.303125,2011,172,"Richardson, Leif","44.866, -73.303",2275.531136,393.6118182,156.450930232558,2433.895,0.507684718,0.0473008217114869
"BBNA_835818","impatiens","Female","Queen",44.884571,-73.334642,2011,193,"Richardson, Leif","44.885, -73.335",2243.889318,400.5052273,159.551627906977,2399.28,0.507481288,-1.76172846559728e-05
"BBNA_835828","impatiens","Female","Queen",44.282069,-72.543755,2011,208,"Richardson, Leif","44.282, -72.544",1858.522159,462.35,228.429534883721,2049.05,1.295926239,0.186804717653972
"BBNA_835854","impatiens","Female","Queen",44.267524,-72.570917,2012,106,"Richardson, Leif","44.268, -72.571",2050.600909,422.05,206.916976744186,2273.345,-0.260716974,-0.064343569501664
"BBNA_835855","impatiens","Female","Queen",44.266382,-72.572797,2012,108,"Richardson, Leif","44.266, -72.573",2052.359773,422.0693182,206.692325581395,2275.145,-0.25872022,-0.0875873883290367
"BBNA_835858","impatiens","Female","Queen",44.266382,-72.572797,2012,109,"Richardson, Leif","44.266, -72.573",2052.359773,422.0693182,206.692325581395,2275.145,-0.25872022,-0.0875873883290367
"BBNA_835864","impatiens","Female","Queen",43.643,-72.524,2012,128,"Richardson, Leif","43.643, -72.524",2048.394432,441.185,247.535348837209,2265.635,-0.487930313,-1.15691530009332
"BBNA_835868","impatiens","Female","Queen",44.493,-73.206,2012,134,"Richardson, Leif","44.493, -73.206",2329.127045,401.0261364,163.172093023256,2644.29,-0.369383527,-0.784489628246273
"BBNA_836026","impatiens","Female","Queen",44.69445,-73.34233,2012,140,"Hoag, David","44.694, -73.342",2309.421818,381.7447727,146.851162790698,2576.765,-0.531913455,-0.433293362053298
"BBNA_836030","impatiens","Female","Queen",43.696481,-72.316317,2012,141,"Rimmer, Chris","43.696, -72.316",2129.299091,405.685,220.095581395349,2352.525,-0.500834302,-1.00620215854394
"BBNA_836032","impatiens","Female","Queen",44.425828,-73.115911,2012,143,"Stone, Nancy","44.426, -73.116",2141.448409,456.9361364,199.803488372093,2444.56,-0.04281938,-1.02035984123065
"BBNA_836037","impatiens","Female","Queen",44.69749,-73.3414,2012,144,"Hoag, David","44.697, -73.341",2309.421818,381.7447727,146.851162790698,2576.765,-0.531913455,-0.433293362053298
"BBNA_836047","impatiens","Female","Queen",43.13209,-72.52548,2012,146,"Russo, JoAnne","43.132, -72.525",2150.910227,415.5181818,249.578837209302,2395.875,-0.373995102,-0.513197594423432
"BBNA_836057","impatiens","Female","Queen",44.71326,-73.34244,2012,153,"Hoag, David","44.713, -73.342",2305.150114,381.4711364,147.201162790698,2570.645,-0.444436775,-0.424837599080242
"BBNA_836059","impatiens","Female","Queen",44.511722,-73.173453,2012,153,"Sabourn, Michael","44.512, -73.173",2260.803864,420.9309091,173.761627906977,2574,-0.26474936,-0.653568717027747
"BBNA_836075","impatiens","Female","Queen",43.64305,-73.361541,2012,162,"Sabourn, Michael","43.643, -73.362",2293.110568,424.1127273,220.547441860465,2516.96,-0.336576292,-1.19150511923695
"BBNA_836128","impatiens","Male","Male",44.7218,-73.30984,2012,202,"Hoag, David","44.722, -73.31",2293.320909,387.4486364,150.233023255814,2560.98,-0.245408218,-0.42648747567162
"BBNA_836133","impatiens","Male","Male",43.13209,-72.52548,2012,204,"Russo, JoAnne","43.132, -72.525",2150.910227,415.5181818,249.578837209302,2395.875,-0.373995102,-0.513197594423432
"BBNA_836163","impatiens","Male","Male",44.52398,-73.23313,2012,208,"Clarfeld, Larry","44.524, -73.233",2344.116364,395.8825,160.882325581395,2661.75,-0.456512687,-0.680171428413575
"BBNA_836214","impatiens","Male","Male",44.72085,-73.31387,2012,220,"Hoag, David","44.721, -73.314",2292.284205,386.9259091,150.002790697674,2557.94,-0.348230541,-0.432285088311375
"BBNA_836233","impatiens","Male","Male",44.72085,-73.31387,2012,225,"Hoag, David","44.721, -73.314",2292.284205,386.9259091,150.002790697674,2557.94,-0.348230541,-0.432285088311375
"BBNA_836316","impatiens","Male","Male",43.19667,-72.49361,2012,253,"Burkert, Jeff","43.197, -72.494",2193.57,398.1695455,235.429069767442,2440.92,-0.395832872,-0.596298886613632
"BBNA_836330","impatiens","Male","Male",43.13209,-72.52548,2012,263,"Russo, JoAnne","43.132, -72.525",2150.910227,415.5181818,249.578837209302,2395.875,-0.373995102,-0.513197594423432
"BBNA_836331","impatiens","Female","Queen",44.0191909,-73.178401,2012,265,"Payne, Ron","44.019, -73.178",2247.124659,426.7302273,191.026046511628,2513.015,-0.239458949,-0.571459865956572
"BBNA_836333","impatiens","Male","Male",43.68937,-72.53574,2012,275,"Graham, Alan","43.689, -72.536",1910.064659,467.2336364,255.14976744186,2120.435,-0.622887717,-1.36137954277392
"BBNA_836335","impatiens","Male","Male",43.19667,-72.49361,2012,277,"Burkert, Jeff","43.197, -72.494",2193.57,398.1695455,235.429069767442,2440.92,-0.395832872,-0.596298886613632
"BBNA_836342","impatiens","Female","Queen",43.653854,-72.365685,2013,121,"Abetti, Susanne","43.654, -72.366",1942.198636,462.8147727,249.906511627907,2023.62,1.467659757,-0.704154389780336
"BBNA_836346","impatiens","Female","Queen",44.69328,-73.33925,2013,125,"Hoag, David","44.693, -73.339",2286.438636,387.5643182,150.824418604651,2335.37,1.587977362,0.499238845680886
"BBNA_836348","impatiens","Female","Queen",44.70472,-73.33355,2013,142,"Hoag, David","44.705, -73.334",2290.114773,386.5845455,149.955813953488,2339.285,1.544729767,0.452549032619449
"BBNA_836420","impatiens","Male","Male",43.132339,-72.525467,2013,267,"Russo, JoAnne","43.132, -72.525",2150.910227,415.5181818,249.578837209302,2169.27,1.048290966,-0.599943793937126
"BBNA_836423","impatiens","Male","Male",43.132339,-72.525467,2013,282,"Russo, JoAnne","43.132, -72.525",2150.910227,415.5181818,249.578837209302,2169.27,1.048290966,-0.599943793937126
"BBNA_836429","impatiens","Female","Queen",43.653874,-72.365689,2014,151,"Abetti, Suzanne ","43.654, -72.366",1942.198636,462.8147727,249.906511627907,1907.34,-0.724468009,0.102746889152616
"BBNA_836470","impatiens","Female","Queen",43.811111,-72.23275,2012,139,"Zahendra, Sara","43.811, -72.233",1948.424886,440.6095455,234.338139534884,2153.365,-0.425009821,-1.31230209802763
"BBNA_836481","impatiens","Female","Queen",44.029611,-72.092167,2012,153,"Zahendra, Sara","44.03, -72.092",2124.753409,398.2981818,191.848372093023,2389.215,0.264452875,-1.04154320166938
"BBNA_836490","impatiens","Female","Queen",44.10838,-72.56986,2012,155,"Renfrew, Rosalind","44.108, -72.57",1847.289886,456.9868182,234.627906976744,2030.27,0.117528679,-0.905017775613731
"BBNA_836503","impatiens","Female","Queen",44.49033,-73.18157,2012,161,"Clarfeld, Larry","44.49, -73.182",2308.67375,409.1081818,167.291162790698,2622.89,-0.262896503,-0.793989652816776
"BBNA_836516","impatiens","Female","Queen",44.47486,-73.12785,2012,161,"Clarfeld, Larry","44.475, -73.128",2283.035227,421.4531818,175.396279069767,2595.11,-0.005561533,-0.790350587217536
"BBNA_836518","impatiens","Female","Queen",44.41557,-73.10337,2012,162,"Clarfeld, Larry","44.416, -73.103",2078.935341,471.2306818,209.627674418605,2378.585,-0.018056039,-1.04354278190233
"BBNA_836547","impatiens","Female","Queen",43.719956,-73.046837,2012,167,"Carline, Sarah","43.72, -73.047",2254.930568,430.3518182,207.945348837209,2483.11,-0.287438369,-1.55958529387247
"BBNA_836571","impatiens","Female","Queen",44.50783,-73.20095,2012,169,"Clarfeld, Larry","44.508, -73.201",2299.009886,408.0145455,167.50488372093,2611.81,-0.43500852,-0.754521689893415
