"species","term","estimate","SE","tvalue","pvalue"
"griseocollis","(Intercept)",262.620501953513,1.89907546176922,138.288607925485,0
"griseocollis","yearGDD5",-0.0229565370946737,0.000707156399135756,-32.4631681516702,0
"impatiens","(Intercept)",262.706448715646,5.31117385303563,49.4629729669825,0
"impatiens","yearGDD5",-0.0107777977366625,0.00209906888959468,-5.13456122859484,2.94050807703172e-07
